Date,Demand (MW),Temp_max,Temp_min,Humidity,Pressure,Wind_speed,Population Density
8/12/2019,869,28,18,80,1015,4,4914633
9/12/2019,889,27,18,82,1016,4,4914633
10/12/2019,931,26,17,84,1014,2,4914633
11/12/2019,916,25,14,86,1016,2,4914633
12/12/2019,871,25,14,80,1014,2,4914633
13/12/2019,770,27,13,85,1012,6,4914633
14/12/2019,886,28,13,84,1014,6,4914633
15/12/2019,888,27,14,83,1012,4,4914633
16/12/2019,645,25,14,82,1014,4,4914633
17/12/2019,783,26,13,80,1015,4,4914633
18/12/2019,905,24,14,81,1016,2,4914633
19/12/2019,889,26,12,80,1016,2,4914633
20/12/2019,785,19,14,86,1015,6,4914633
21/12/2019,880,16,11,85,1017,6,4914633
22/12/2019,862,23,14,84,1018,4,4914633
23/12/2019,815,22,13,83,1016,4,4914633
24/12/2019,821,21,12,82,1017,4,4914633
25/12/2019,857,21,14,81,1018,2,4914633
26/12/2019,830,21,12,85,1019,2,4914633
27/12/2019,739,18,16,86,1018,6,4914633
28/12/2019,836,18,12,87,1019,6,4914633
29/12/2019,833,25,11,83,1018,4,4914633
30/12/2019,901,27,10,82,1017,4,4914633
31/12/2019,901,28,12,84,1018,4,4914633
1/1/2020,814,27,17,87,1020,4,5019824
2/1/2020,915,26,16,88,1019,6,5019824
3/1/2020,797,20,17,86,1018,2,5019824
4/1/2020,839,24,17,89,1017,4,5019824
5/1/2020,905,22,15,85,1019,4,5019824
6/1/2020,910,21,13,84,1016,4,5019824
7/1/2020,,18,12,88,1017,2,5019824
8/1/2020,933,19,13,87,1016,6,5019824
9/1/2020,839,20,15,86,1019,4,5019824
10/1/2020,724,22,14,85,1016,4,5019824
11/1/2020,901,18,15,84,1015,2,5019824
12/1/2020,913,21,12,87,1016,2,5019824
13/01/2020,912,20,13,86,1017,6,5019824
14/01/2020,934,22,13,88,1016,4,5019824
15/01/2020,906,24,11,84,1017,2,5019824
16/01/2020,824,26,11,85,1018,2,5019824
17/01/2020,,27,12,83,1016,4,5019824
18/01/2020,933,28,13,83,1017,4,5019824
19/01/2020,843,27,14,80,1015,6,5019824
20/01/2020,925,23,16,84,1018,4,5019824
21/01/2020,926,23,10,83,1020,4,5019824
22/01/2020,861,25,9,84,1016,2,5019824
23/01/2020,885,25,9,86,1015,2,5019824
24/01/2020,824,24,9,80,1016,6,5019824
25/01/2020,861,23,10,88,1015,4,5019824
26/01/2020,861,24,10,87,1014,2,5019824
27/01/2020,912,30,10,86,1015,2,5019824
28/01/2020,917,24,10,85,1014,4,5019824
29/01/2020,959,24,13,80,1013,4,5019824
30/01/2020,941,24,14,82,1014,4,5019824
31/01/2020,874,24,17,81,1015,4,5019824
1/2/2020,831,26,13,77,1016,4,5019824
2/2/2020,856,25,11,76,1017,4,5019824
3/2/2020,855,24,8,78,1018,4,5019824
4/2/2020,869,25,8,79,1019,6,5019824
5/2/2020,880,26,14,77,1018,4,5019824
6/2/2020,901,27,10,74,1019,4,5019824
8/2/2020,814,25,11,77,1017,2,5019824
7/2/2020,781,23,14,79,1019,2,5019824
9/2/2020,882,26,17,80,1020,6,5019824
10/2/2020,926,26,12,81,1019,6,5019824
11/2/2020,898,27,11,82,1018,4,5019824
12/2/2020,907,27,12,76,1017,4,5019824
13/02/2020,933,27,12,77,1016,2,5019824
14/02/2020,857,27,11,78,1012,2,5019824
15/02/2020,890,27,15,79,1014,4,5019824
16/02/2020,942,27,15,76,1012,4,5019824
17/02/2020,934,28,17,78,1010,6,5019824
18/02/2020,950,28,17,80,1012,4,5019824
19/02/2020,885,29,14,81,1017,4,5019824
20/02/2020,867,29,14,82,1018,2,5019824
21/02/2020,665,30,14,83,1017,2,5019824
22/02/2020,914,32,14,80,1019,4,5019824
23/02/2020,978,31,15,78,1018,4,5019824
24/02/2020,981,29,17,76,1019,7,5019824
25/02/2020,981,25,18,77,1014,7,5019824
26/02/2020,877,23,17,76,1015,4,5019824
27/02/2020,907,27,15,79,1017,4,5019824
28/02/2020,831,29,14,74,1016,4,5019824
29/02/2020,1030,22,14,76,1019,4,5019824
1/3/2020,933,32,15,66,1011,4,5019824
2/3/2020,981,30,17,67,1012,6,5019824
3/3/2020,877,31,18,65,1012,6,5019824
4/3/2020,1038,32,19,64,1011,4,5019824
5/3/2020,1013,31,19,67,1012,4,5019824
6/3/2020,905,31,20,68,1013,2,5019824
7/3/2020,1006,25,20,69,1014,2,5019824
8/3/2020,913,31,17,70,1012,4,5019824
9/3/2020,969,29,17,71,1014,4,5019824
10/3/2020,1005,30,15,72,1012,2,5019824
11/3/2020,980,33,15,73,1013,2,5019824
12/3/2020,1145,33,18,74,1011,6,5019824
13/03/2020,991,32,20,67,1011,6,5019824
14/03/2020,1161,33,20,65,1012,6,5019824
15/03/2020,1183,33,19,66,1014,4,5019824
16/03/2020,1180,32,19,67,1016,4,5019824
17/03/2020,1119,30,19,68,1012,2,5019824
18/03/2020,1141,31,18,69,1014,2,5019824
19/03/2020,1145,32,18,65,1012,4,5019824
20/03/2020,1071,32,21,66,1014,4,5019824
21/03/2020,1130,33,20,70,1012,4,5019824
22/03/2020,1100,30,20,71,1014,4,5019824
23/03/2020,1147,31,18,72,1016,2,5019824
24/03/2020,1104,32,18,67,1017,2,5019824
25/03/2020,1088,33,22,68,1011,2,5019824
26/03/2020,812,35,20,69,1012,4,5019824
27/03/2020,1039,37,21,67,1009,4,5019824
28/03/2020,1057,37,21,68,1010,4,5019824
30/03/2020,1068,34,20,65,1009,2,5019824
31/03/2020,1047,35,18,67,1008,2,5019824
1/4/2020,985,36,17,70,1009,2,5019824
2/4/2020,1055,37,24,71,1008,2,5019824
3/4/2020,945,36,22,73,1010,4,5019824
4/4/2020,939,36,21,72,1011,4,5019824
5/4/2020,970,36,24,70,1011,6,5019824
6/4/2020,1017,37,23,71,1012,6,5019824
7/4/2020,1035,37,24,70,1009,4,5019824
8/4/2020,1027,30,25,69,1008,4,5019824
9/4/2020,965,36,25,71,1009,4,5019824
10/4/2020,856,37,23,72,1012,2,5019824
11/4/2020,894,37,24,69,1011,2,5019824
12/4/2020,826,30,19,70,1012,4,5019824
13/04/2020,896,35,20,71,1013,4,5019824
14/04/2020,881,37,24,72,1015,4,5019824
15/04/2020,850,34,22,72,1014,6,5019824
16/04/2020,876,34,20,70,1016,6,5019824
17/04/2020,820,30,22,69,1015,6,5019824
18/04/2020,875,35,23,68,1014,7,5019824
19/04/2020,835,35,22,70,1013,7,5019824
20/04/2020,838,30,21,71,1012,6,5019824
21/04/2020,745,31,23,72,1014,7,5019824
22/04/2020,814,34,24,70,1012,6,5019824
23/04/2020,748,33,22,68,1011,6,5019824
24/04/2020,611,30,21,69,1010,4,5019824
25/04/2020,644,31,20,70,1009,4,5019824
26/04/2020,635,28,22,71,1012,4,5019824
27/04/2020,797,34,20,72,1010,2,5019824
28/04/2020,765,31,22,70,1012,2,5019824
29/04/2020,821,22,22,71,1013,2,5019824
30/04/2020,814,30,23,68,1014,2,5019824
1/5/2020,763,31,23,69,1011,4,5019824
2/5/2020,795,32,24,70,1009,4,5019824
3/5/2020,817,30,23,71,1008,4,5019824
4/5/2020,872,34,23,72,1007,6,5019824
5/5/2020,872,36,23,73,1006,6,5019824
6/5/2020,957,29,23,70,1008,6,5019824
7/5/2020,970,33,22,68,1006,7,5019824
8/5/2020,990,33,22,69,1008,6,5019824
9/5/2020,1097,35,24,79,1007,2,5019824
10/5/2020,1057,35,26,77,1009,2,5019824
11/5/2020,1062,37,26,79,1006,2,5019824
12/5/2020,1059,37,26,78,1007,4,5019824
13/05/2020,1061,32,26,77,1008,6,5019824
14/05/2020,1046,36,25,82,1006,6,5019824
15/05/2020,1025,33,25,83,1006,6,5019824
16/05/2020,1088,34,24,82,1008,4,5019824
17/05/2020,1080,37,25,81,1007,7,5019824
18/05/2020,1139,37,27,80,1004,7,5019824
19/05/2020,703,32,28,78,1002,6,5019824
20/05/2020,781,29,25,75,1004,6,5019824
21/05/2020,838,29,25,79,1003,6,5019824
22/05/2020,1052,32,26,78,1002,2,5019824
23/05/2020,1039,36,28,77,1004,2,5019824
24/05/2020,898,34,27,76,1005,4,5019824
25/05/2020,839,33,28,78,1004,4,5019824
26/05/2020,839,33,28,77,1008,4,5019824
27/05/2020,821,29,21,78,1004,4,5019824
28/05/2020,932,33,22,79,1006,2,5019824
29/05/2020,919,30,24,88,1003,4,5019824
30/05/2020,993,29,22,85,1004,6,5019824
31/05/2020,988,32,25,84,1005,6,5019824
1/6/2020,974,31,23,83,1010,4,5019824
2/6/2020,883,32,24,86,1009,4,5019824
3/6/2020,921,30,23,87,1011,4,5019824
4/6/2020,870,34,23,89,1010,4,5019824
5/6/2020,1054,36,23,88,1008,4,5019824
6/6/2020,1026,29,23,85,1010,4,5019824
7/6/2020,1006,33,22,84,1009,6,5019824
8/6/2020,1033,33,22,83,1008,6,5019824
9/6/2020,1018,35,24,82,1007,2,5019824
10/6/2020,1059,35,26,85,1008,4,5019824
11/6/2020,987,37,26,86,1006,4,5019824
12/6/2020,930,37,26,84,1008,4,5019824
13/06/2020,997,32,26,85,1006,4,5019824
14/06/2020,1025,36,25,85,1007,6,5019824
15/06/2020,1034,33,25,86,1008,6,5019824
16/06/2020,983,34,24,84,1006,6,5019824
17/06/2020,845,28,26,86,1008,6,5019824
18/06/2020,891,27,26,85,1007,7,5019824
19/06/2020,955,32,25,86,1006,7,5019824
20/06/2020,995,33,27,85,1008,6,5019824
21/06/2020,967,32,27,84,1005,6,5019824
22/06/2020,1072,34,27,86,1004,6,5019824
23/06/2020,1095,34,27,85,1003,2,5019824
24/06/2020,1034,35,28,84,1004,2,5019824
25/06/2020,1039,36,28,86,1004,4,5019824
26/06/2020,992,33,28,84,1005,4,5019824
27/06/2020,975,33,26,87,1003,4,5019824
28/06/2020,1021,30,26,85,1005,6,5019824
29/06/2020,1016,33,26,84,1003,6,5019824
30/06/2020,1053,35,27,86,1004,6,5019824
1/7/2020,1057,35,27,87,1003,2,5019824
2/7/2020,1009,35,27,86,1004,4,5019824
3/7/2020,1097,36,28,89,1002,4,5019824
4/7/2020,1053,34,27,88,1004,4,5019824
5/7/2020,1066,31,26,87,1003,2,5019824
6/7/2020,1044,32,27,86,1002,4,5019824
7/7/2020,1056,33,27,85,1005,6,5019824
8/7/2020,1132,34,27,84,1004,4,5019824
9/7/2020,1135,32,27,89,1006,4,5019824
10/7/2020,1054,30,27,88,1003,4,5019824
11/7/2020,1072,30,27,86,1004,6,5019824
12/7/2020,1132,32,26,87,1005,6,5019824
13/07/2020,1096,33,26,88,1003,2,5019824
14/07/2020,1086,30,27,87,1006,2,5019824
15/07/2020,1188,31,26,86,1002,2,5019824
16/07/2020,1094,34,27,85,1001,4,5019824
17/07/2020,1085,32,27,84,1003,4,5019824
18/07/2020,1021,31,27,84,1004,6,5019824
19/07/2020,1080,29,25,85,1005,6,5019824
20/07/2020,1086,28,25,84,1006,6,5019824
21/07/2020,1060,29,25,88,1006,2,5019824
22/07/2020,1072,30,26,85,1008,2,5019824
23/07/2020,1081,31,26,85,1007,4,5019824
24/07/2020,1095,31,26,86,1008,4,5019824
25/07/2020,1185,34,26,87,1009,6,5019824
26/07/2020,,35,27,84,1007,6,5019824
27/07/2020,1227,34,27,83,1006,6,5019824
28/07/2020,1198,33,26,82,1005,2,5019824
29/07/2020,1199,31,26,85,1004,2,5019824
30/07/2020,1186,35,27,84,1005,4,5019824
31/07/2020,937,34,27,83,1004,4,5019824
1/8/2020,899,34,26,81,1001,6,5019824
2/8/2020,927,32,29,82,1002,6,5019824
3/8/2020,1149,35,28,83,999,2,5019824
4/8/2020,1052,34,29,84,998,2,5019824
5/8/2020,1076,36,28,83,997,4,5019824
6/8/2020,1133,33,28,82,996,4,5019824
7/8/2020,1089,36,27,84,998,4,5019824
8/8/2020,1142,34,27,83,1001,4,5019824
9/8/2020,1175,34,27,84,1002,2,5019824
10/8/2020,1237,35,27,85,1004,2,5019824
11/8/2020,1115,35,28,82,1001,4,5019824
12/8/2020,1215,33,27,83,1003,4,5019824
13/08/2020,1188,35,27,84,1002,6,5019824
14/08/2020,1171,35,27,82,999,6,5019824
15/08/2020,842,31,26,83,998,4,5019824
16/08/2020,1039,30,26,84,999,2,5019824
17/08/2020,1034,30,26,83,1001,4,5019824
18/08/2020,1071,31,26,85,1002,4,5019824
19/08/2020,1061,32,26,82,1003,6,5019824
20/08/2020,1107,30,25,83,1004,6,5019824
21/08/2020,1043,33,26,84,1002,6,5019824
22/08/2020,1037,32,26,81,1001,2,5019824
23/08/2020,1126,34,26,82,1000,2,5019824
24/08/2020,1161,34,26,80,1002,4,5019824
25/08/2020,1000,32,26,81,1003,4,5019824
26/08/2020,1207,32,25,82,1002,6,5019824
27/08/2020,1143,35,27,84,1003,6,5019824
28/08/2020,1068,30,27,80,1002,2,5019824
29/08/2020,1174,35,26,84,1003,2,5019824
30/08/2020,1151,35,27,82,1004,4,5019824
31/08/2020,1207,32,28,84,1005,4,5019824
1/9/2020,1205,30,27,86,1006,6,5019824
2/9/2020,927,33,26,87,1007,6,5019824
3/9/2020,1286,35,26,88,1008,2,5019824
4/9/2020,1284,35,27,85,1006,2,5019824
5/9/2020,1293,36,29,86,1007,4,5019824
6/9/2020,1145,36,27,87,1008,4,5019824
7/9/2020,1244,34,27,88,1005,4,5019824
8/9/2020,1170,36,27,86,1008,6,5019824
9/9/2020,1257,36,27,85,1009,6,5019824
10/9/2020,1192,32,27,87,1008,2,5019824
11/9/2020,1206,32,26,87,1009,2,5019824
12/9/2020,1171,34,27,86,1008,4,5019824
13/09/2020,1153,32,27,85,1009,4,5019824
14/09/2020,1120,20,25,84,1004,4,5019824
15/09/2020,1225,34,26,87,1006,4,5019824
16/09/2020,1128,34,26,84,1003,4,5019824
17/09/2020,1197,34,26,85,1006,4,5019824
18/09/2020,1154,33,26,86,1004,6,5019824
19/09/2020,1324,36,27,87,1006,6,5019824
20/09/2020,1170,35,26,85,1005,4,5019824
21/09/2020,1151,31,26,86,1006,4,5019824
22/09/2020,1098,27,26,87,1004,4,5019824
23/09/2020,1103,30,26,85,1006,4,5019824
24/09/2020,1076,29,25,86,1004,2,5019824
25/09/2020,986,31,26,87,1006,2,5019824
26/09/2020,1043,30,26,84,1004,4,5019824
27/09/2020,1127,28,25,85,1006,4,5019824
28/09/2020,1198,33,26,86,1004,4,5019824
29/09/2020,1239,32,27,87,1006,4,5019824
30/09/2020,1260,33,26,85,1006,4,5019824
1/10/2020,1196,34,26,85,1007,4,5019824
2/10/2020,1194,33,26,84,1006,4,5019824
3/10/2020,1178,32,26,86,1007,7,5019824
4/10/2020,1200,33,27,85,1008,6,5019824
5/10/2020,1207,33,26,84,1007,4,5019824
6/10/2020,1136,33,26,86,1006,4,5019824
7/10/2020,1183,33,26,84,1008,4,5019824
8/10/2020,1145,33,26,85,1009,2,5019824
9/10/2020,1200,34,26,86,1008,2,5019824
10/10/2020,1228,34,27,84,1009,2,5019824
11/10/2020,1216,34,27,85,1007,7,5019824
12/10/2020,1240,34,27,86,1010,7,5019824
13/10/2020,1270,35,26,84,1011,6,5019824
14/10/2020,1199,34,25,85,1009,6,5019824
15/10/2020,1226,40,27,86,1008,4,5019824
16/10/2020,1211,34,27,84,1009,4,5019824
17/10/2020,1127,35,28,87,1007,4,5019824
18/10/2020,1124,32,26,88,1009,4,5019824
19/10/2020,1193,31,26,83,1009,2,5019824
20/10/2020,1215,35,27,84,1010,2,5019824
21/10/2020,1115,32,26,85,1011,6,5019824
22/10/2020,879,28,25,86,1012,6,5019824
23/10/2020,883,25,24,85,1010,6,5019824
24/10/2020,1019,29,28,84,1008,4,5019824
25/10/2020,1067,31,25,86,1007,4,5019824
26/10/2020,1019,32,24,87,1009,4,5019824
27/10/2020,1187,32,24,83,1007,2,5019824
28/10/2020,1097,33,29,84,1009,2,5019824
29/10/2020,1265,33,24,85,1010,2,5019824
30/10/2020,1117,34,25,83,1012,4,5019824
31/10/2020,1106,27,23,86,1012,4,5019824
1/11/2020,1042,30,24,78,1013,6,5019824
2/11/2020,1093,33,24,79,1014,4,5019824
3/11/2020,1071,33,25,76,1012,4,5019824
4/11/2020,1012,31,25,77,1014,2,5019824
5/11/2020,1113,30,22,78,1015,2,5019824
6/11/2020,848,29,16,79,1016,4,5019824
7/11/2020,1007,30,17,80,1017,6,5019824
8/11/2020,1102,31,19,81,1016,6,5019824
9/11/2020,1101,32,20,82,1014,6,5019824
10/11/2020,1153,32,21,83,1016,4,5019824
11/11/2020,1054,31,20,78,1015,4,5019824
12/11/2020,991,32,20,78,1016,4,5019824
13/11/2020,941,32,20,77,1017,2,5019824
14/11/2020,1049,32,20,76,1016,2,5019824
15/11/2020,1018,32,20,79,1014,4,5019824
16/11/2020,998,31,20,80,1013,4,5019824
17/11/2020,981,31,19,81,1011,4,5019824
18/11/2020,991,31,18,82,1010,6,5019824
19/11/2020,959,29,18,83,1012,6,5019824
20/11/2020,884,29,19,79,1013,4,5019824
21/11/2020,1000,25,21,77,1012,4,5019824
22/11/2020,968,28,20,78,1014,2,5019824
23/11/2020,949,27,18,76,1013,2,5019824
24/11/2020,889,27,14,77,1014,4,5019824
25/11/2020,880,28,14,80,1015,4,5019824
26/11/2020,963,30,14,78,1016,2,5019824
27/11/2020,794,27,16,79,1017,2,5019824
28/11/2020,1008,29,19,77,1018,2,5019824
29/11/2020,949,30,16,78,1016,4,5019824
30/11/2020,952,30,15,79,1018,4,5019824
1/12/2020,918,30,16,83,1016,2,5019824
2/12/2020,879,30,17,82,1014,2,5019824
3/12/2020,943,27,17,83,1012,4,5019824
4/12/2020,833,26,17,84,1014,4,5019824
5/12/2020,1003,27,17,85,1012,4,5019824
6/12/2020,957,26,17,83,1011,6,5019824
7/12/2020,924,26,16,84,1010,6,5019824
8/12/2020,939,25,16,83,1012,2,5019824
9/12/2020,926,22,17,85,1014,4,5019824
10/12/2020,908,24,18,83,1012,4,5019824
11/12/2020,910,24,17,84,1014,4,5019824
12/12/2020,856,23,17,85,1015,6,5019824
13/12/2020,866,25,15,83,1016,6,5019824
14/12/2020,866,26,15,84,1012,6,5019824
15/12/2020,953,23,16,85,1014,2,5019824
16/12/2020,762,25,15,82,1011,4,5019824
17/12/2020,958,25,14,83,1012,6,5019824
18/12/2020,824,24,13,84,1012,2,5019824
19/12/2020,869,24,10,85,1014,2,5019824
20/12/2020,816,23,9,82,1012,2,5019824
21/12/2020,958,23,10,80,1011,4,5019824
22/12/2020,887,26,11,86,1012,4,5019824
23/12/2020,1011,26,11,84,1011,6,5019824
24/12/2020,887,26,13,83,1012,6,5019824
25/12/2020,815,25,12,85,1010,6,5019824
26/12/2020,904,25,11,83,1011,4,5019824
27/12/2020,858,25,11,80,1010,4,5019824
28/12/2020,878,24,11,83,1011,2,5019824
29/12/2020,885,24,11,84,1011,4,5019824
30/12/2020,876,25,11,85,1010,6,5019824
31/12/2020,931,26,10,83,1010,2,5019824
1/1/2021,846,27,10,79,1016,2,5132751
2/1/2021,972,26,11,83,1014,4,5132751
3/1/2021,873,26,11,82,1012,4,5132751
4/1/2021,882,27,13,83,1014,4,5132751
5/1/2021,1031,27,13,84,1012,4,5132751
6/1/2021,991,28,14,85,1011,4,5132751
7/1/2021,1039,29,15,83,1010,4,5132751
8/1/2021,929,29,14,84,1012,6,5132751
9/1/2021,1053,27,14,83,1014,6,5132751
10/1/2021,945,28,16,85,1012,6,5132751
11/1/2021,1050,27,16,83,1014,4,5132751
12/1/2021,997,26,15,84,1015,4,5132751
13/01/2021,1003,22,15,85,1016,4,5132751
14/01/2021,1025,22,14,83,1012,2,5132751
15/01/2021,892,24,13,84,1014,2,5132751
16/01/2021,1007,23,10,85,1011,2,5132751
17/01/2021,1002,23,13,82,1012,2,5132751
18/01/2021,984,24,13,83,1012,4,5132751
19/01/2021,1032,24,11,84,1014,4,5132751
20/01/2021,976,22,15,85,1012,4,5132751
21/01/2021,927,23,17,82,1011,4,5132751
22/01/2021,828,23,15,80,1012,6,5132751
23/01/2021,894,20,13,86,1011,6,5132751
24/01/2021,925,21,10,84,1012,6,5132751
25/01/2021,907,23,14,83,1010,2,5132751
26/01/2021,950,24,12,85,1011,4,5132751
27/01/2021,848,18,13,83,1010,6,5132751
28/01/2021,938,17,13,80,1011,7,5132751
29/01/2021,854,19,11,83,1011,6,5132751
30/01/2021,887,24,13,84,1010,7,5132751
31/01/2021,899,22,9,85,1010,4,5132751
1/2/2021,844,23,8,83,1019,4,5132751
2/2/2021,888,25,8,71,1018,2,5132751
3/2/2021,882,23,10,72,1019,2,5132751
4/2/2021,910,27,11,73,1017,2,5132751
5/2/2021,787,27,11,74,1019,4,5132751
6/2/2021,938,27,12,76,1018,4,5132751
7/2/2021,847,21,13,75,1017,4,5132751
8/2/2021,949,24,12,77,1016,4,5132751
9/2/2021,961,27,11,71,1019,6,5132751
10/2/2021,978,28,12,72,1017,6,5132751
11/2/2021,979,28,16,73,1018,7,5132751
12/2/2021,797,28,14,74,1015,6,5132751
13/02/2021,937,29,14,77,1016,7,5132751
14/02/2021,951,28,14,71,1014,6,5132751
15/02/2021,899,28,14,70,1015,4,5132751
16/02/2021,922,29,15,72,1014,4,5132751
17/02/2021,863,29,15,73,1013,6,5132751
18/02/2021,855,31,15,75,1012,7,5132751
19/02/2021,925,31,16,76,1014,2,5132751
20/02/2021,981,25,18,70,1011,4,5132751
21/02/2021,730,30,15,71,1009,6,5132751
22/02/2021,928,30,14,72,1008,7,5132751
23/02/2021,978,31,14,69,1009,2,5132751
24/02/2021,976,31,16,75,1007,4,5132751
25/02/2021,1012,32,20,74,1008,6,5132751
26/02/2021,857,32,21,73,1009,7,5132751
27/02/2021,1017,32,23,72,1007,2,5132751
28/02/2021,901,33,23,70,1010,2,5132751
1/3/2021,1082,33,24,71,1009,4,5132751
2/3/2021,1128,33,23,69,1013,4,5132751
3/3/2021,1115,29,20,67,1011,6,5132751
4/3/2021,1139,32,18,68,1012,6,5132751
5/3/2021,1005,32,22,69,1014,7,5132751
6/3/2021,1043,32,24,70,1013,2,5132751
7/3/2021,1091,32,25,71,1010,2,5132751
8/3/2021,1125,31,21,72,1011,4,5132751
9/3/2021,1135,31,24,73,1013,4,5132751
10/3/2021,1202,30,24,80,1012,6,5132751
11/3/2021,1111,32,22,81,1014,6,5132751
12/3/2021,1148,32,22,84,1011,6,5132751
13/03/2021,,32,20,76,1010,7,5132751
14/03/2021,1221,31,19,75,1012,7,5132751
15/03/2021,1133,31,19,68,1010,2,5132751
16/03/2021,1227,33,19,69,1009,2,5132751
17/03/2021,1068,31,19,61,1008,2,5132751
18/03/2021,1172,33,18,63,1009,4,5132751
19/03/2021,1119,33,20,65,1010,4,5132751
20/03/2021,1242,35,21,60,1011,4,5132751
21/03/2021,1252,36,21,61,1012,6,5132751
22/03/2021,1263,35,23,63,1009,6,5132751
23/03/2021,1310,36,20,66,1006,6,5132751
24/03/2021,1247,37,23,67,1005,6,5132751
25/03/2021,1247,36,24,66,1000,2,5132751
26/03/2021,916,37,21,70,999,2,5132751
27/03/2021,1323,35,20,71,998,4,5132751
28/03/2021,1181,35,19,68,1000,4,5132751
29/03/2021,1129,32,20,69,999,4,5132751
30/03/2021,1157,31,27,67,998,4,5132751
31/03/2021,1306,34,27,69,1000,4,5132751
1/4/2021,1271,36,23,67,1001,4,5132751
2/4/2021,1152,35,27,66,1002,4,5132751
5/4/2021,1211,33,24,68,1004,6,5132751
3/4/2021,1233,34,23,69,1002,6,5132751
4/4/2021,1145,33,19,70,1003,6,5132751
6/4/2021,1154,34,19,71,1002,4,5132751
7/4/2021,1173,35,23,72,1001,4,5132751
8/4/2021,1148,33,24,73,1004,6,5132751
9/4/2021,1148,35,21,69,1002,6,5132751
10/4/2021,1319,35,25,68,1001,4,5132751
11/4/2021,1296,35,27,70,1003,4,5132751
12/4/2021,1406,36,26,71,1002,6,5132751
13/04/2021,1338,37,26,72,1001,6,5132751
14/04/2021,1313,38,25,73,1004,4,5132751
15/04/2021,1371,37,26,67,1005,4,5132751
16/04/2021,1290,37,23,68,1002,4,5132751
17/04/2021,1309,32,19,66,1005,6,5132751
18/04/2021,1278,34,23,65,1002,6,5132751
19/04/2021,1304,36,26,67,1004,6,5132751
20/04/2021,1308,36,27,68,1005,2,5132751
21/04/2021,1280,37,26,65,1003,2,5132751
22/04/2021,1297,34,24,66,1006,2,5132751
23/04/2021,1289,34,25,67,1007,4,5132751
24/04/2021,1284,37,21,68,1005,4,5132751
25/04/2021,1349,38,23,65,1006,6,5132751
26/04/2021,1380,39,24,66,1007,6,5132751
27/04/2021,1348,39,26,67,1005,2,5132751
28/04/2021,1382,37,27,68,1006,2,5132751
29/04/2021,1370,37,26,65,1007,4,5132751
30/04/2021,1337,37,25,67,1008,4,5132751
1/5/2021,1144,36,25,74,1007,4,5132751
2/5/2021,1343,32,23,82,1009,6,5132751
3/5/2021,1319,36,24,77,1008,6,5132751
4/5/2021,1185,33,23,71,1006,6,5132751
5/5/2021,1312,33,22,68,1007,2,5132751
6/5/2021,1316,32,24,63,1005,4,5132751
7/5/2021,1307,36,24,62,1007,4,5132751
8/5/2021,1353,34,23,70,1006,4,5132751
9/5/2021,1227,35,22,73,1005,6,5132751
10/5/2021,1219,34,22,71,1008,4,5132751
11/5/2021,1309,33,24,76,1005,4,5132751
12/5/2021,914,34,24,78,1003,4,5132751
13/5/2021,1221,29,23,75,1002,6,5132751
14/05/2021,799,32,23,74,1004,6,5132751
15/05/2021,894,32,25,78,1003,7,5132751
16/05/2021,1169,32,25,75,1004,7,5132751
17/05/2021,1256,36,26,74,1005,2,5132751
18/05/2021,1313,36,27,68,1006,4,5132751
19/05/2021,1310,36,26,70,1004,6,5132751
20/05/2021,1307,35,27,82,1007,6,5132751
21/05/2021,1323,36,27,74,1006,6,5132751
22/05/2021,1308,37,28,76,1005,7,5132751
23/05/2021,1111,37,29,77,1006,7,5132751
24/05/2021,949,32,27,76,1007,2,5132751
25/05/2021,1305,35,25,71,1006,2,5132751
26/05/2021,1199,31,26,69,1004,4,5132751
27/05/2021,1249,32,28,71,1005,4,5132751
28/05/2021,1304,35,27,70,1007,4,5132751
29/05/2021,1331,36,27,77,1006,4,5132751
30/05/2021,1342,36,28,79,1004,6,5132751
31/05/2021,1268,32,25,74,1003,6,5132751
1/6/2021,1106,28,24,85,1002,7,5132751
2/6/2021,1190,34,24,84,1001,7,5132751
3/6/2021,1272,34,27,86,1002,7,5132751
4/6/2021,1243,36,27,85,1003,4,5132751
5/6/2021,1207,28,25,84,1001,4,5132751
6/6/2021,1026,27,23,86,1002,4,5132751
7/6/2021,1196,32,25,84,1003,6,5132751
8/6/2021,1248,28,25,85,1001,4,5132751
9/6/2021,1300,34,26,86,999,4,5132751
10/6/2021,1269,34,25,84,998,4,5132751
11/6/2021,1234,32,26,85,999,4,5132751
12/6/2021,1239,35,25,86,997,4,5132751
13/06/2021,1240,33,26,84,998,4,5132751
14/06/2021,1279,33,27,85,999,6,5132751
15/06/2021,1264,33,27,86,998,6,5132751
16/06/2021,1141,31,27,84,996,2,5132751
17/06/2021,1221,31,26,87,995,2,5132751
18/06/2021,1124,30,25,88,997,4,5132751
19/06/2021,1003,28,25,83,999,4,5132751
20/06/2021,1203,31,25,84,1001,6,5132751
21/06/2021,1163,30,26,85,1002,6,5132751
22/06/2021,1244,30,26,86,1003,6,5132751
23/06/2021,1294,33,26,85,1004,7,5132751
24/06/2021,1165,33,27,84,1002,2,5132751
25/06/2021,1220,33,26,86,1003,2,5132751
26/06/2021,1330,34,27,87,1004,4,5132751
27/06/2021,1239,34,27,83,1007,4,5132751
28/06/2021,1254,30,28,84,1008,6,5132751
29/06/2021,1213,33,25,85,1006,6,5132751
